Extract.Date,CCG.Code,CCG.Name,Breakdown.Field,Breakdown.Value,Patient.Count,CCG20CD,pop19,Shielders_pct,Patient.Count.QCOVID,Patient.Count.nonQCOVID,Shielders_from_QCOVID_pct,IMD19_decile,IMD19_quintile
15/02/2021,01J,NHS Knowsley CCG,ALL,ALL,11385,E38000091,150862,7.5466320213175,2030,9355,17.8304787000439,1,1
15/02/2021,07L,NHS Barking and Dagenham CCG,ALL,ALL,15995,E38000004,212906,7.51270513747851,7905,8090,49.4216942794623,1,1
15/02/2021,08E,NHS Harrow CCG,ALL,ALL,18385,E38000074,251160,7.32003503742634,7115,11270,38.7000271960838,8,4
15/02/2021,36J,NHS Bradford District and Craven CCG,ALL,ALL,42595,E38000232,590901,7.20848331615618,14375,28220,33.7480924991196,2,1
15/02/2021,08V,NHS Tower Hamlets CCG,ALL,ALL,23345,E38000186,324745,7.18871730126715,15225,8120,65.2173913043478,2,1
15/02/2021,08G,NHS Hillingdon CCG,ALL,ALL,21965,E38000082,306870,7.15775409782644,7140,14825,32.5062599590257,6,3
15/02/2021,02Q,NHS Bassetlaw CCG,ALL,ALL,8150,E38000008,117459,6.9385913382542,1195,6955,14.6625766871166,5,3
15/02/2021,04C,NHS Leicester City CCG,ALL,ALL,24540,E38000097,354224,6.92781968471927,10790,13750,43.9690301548492,2,1
15/02/2021,07G,NHS Thurrock CCG,ALL,ALL,11815,E38000185,174341,6.77694862367429,2020,9795,17.0969107067287,5,3
15/02/2021,05L,NHS Sandwell and West Birmingham CCG,ALL,ALL,33970,E38000144,506073,6.71247033530736,16675,17295,49.0874300853695,1,1
15/02/2021,08C,NHS Hammersmith and Fulham CCG,ALL,ALL,12350,E38000070,185143,6.6705195443522,3950,8400,31.9838056680162,4,2
15/02/2021,04F,NHS Milton Keynes CCG,ALL,ALL,18185,E38000107,275882,6.59158625789287,3685,14500,20.2639538080836,8,4
15/02/2021,03J,NHS North Kirklees CCG,ALL,ALL,12690,E38000121,193183,6.56890099025277,3995,8695,31.4814814814815,2,2
15/02/2021,00R,NHS Blackpool CCG,ALL,ALL,9155,E38000015,139446,6.56526540739785,2250,6905,24.5767340251229,1,1
15/02/2021,05W,NHS Stoke on Trent CCG,ALL,ALL,16765,E38000175,264651,6.33475785090553,5045,11720,30.0924545183418,1,1
15/02/2021,00Y,NHS Oldham CCG,ALL,ALL,14975,E38000135,237110,6.31563409388048,4985,9990,33.2888146911519,2,1
15/02/2021,00N,NHS South Tyneside CCG,ALL,ALL,9455,E38000163,150976,6.26258478168716,2145,7310,22.6864093072448,2,1
15/02/2021,02X,NHS Doncaster CCG,ALL,ALL,19450,E38000044,311890,6.23617300971496,3780,15670,19.4344473007712,2,1
15/02/2021,01F,NHS Halton CCG,ALL,ALL,8050,E38000068,129410,6.22053937099142,1655,6395,20.5590062111801,2,1
15/02/2021,16C,NHS Tees Valley CCG,ALL,ALL,41755,E38000247,675944,6.17728687583587,8905,32850,21.3267872111124,3,2
15/02/2021,00Q,NHS Blackburn with Darwen CCG,ALL,ALL,9200,E38000014,149696,6.14578879863189,3475,5725,37.7717391304348,1,1
15/02/2021,08N,NHS Redbridge CCG,ALL,ALL,18690,E38000138,305222,6.12341181173048,9385,9305,50.2140181915463,7,4
15/02/2021,02P,NHS Barnsley CCG,ALL,ALL,15010,E38000006,246866,6.08022165871363,2540,12470,16.9220519653564,2,1
15/02/2021,15F,NHS Leeds CCG,ALL,ALL,48190,E38000225,793139,6.07585807784008,11035,37155,22.8989416891471,4,2
15/02/2021,00V,NHS Bury CCG,ALL,ALL,11540,E38000024,190990,6.04220116236452,1825,9715,15.8145580589255,5,3
15/02/2021,84H,NHS County Durham CCG,ALL,ALL,31955,E38000234,530094,6.02817613479873,5660,26295,17.7124080738539,3,2
15/02/2021,01G,NHS Salford CCG,ALL,ALL,15575,E38000143,258834,6.01737020638711,3845,11730,24.6869983948636,1,1
15/02/2021,14L,NHS Manchester CCG,ALL,ALL,33170,E38000217,552858,5.99973230015664,14350,18820,43.2619837202291,1,1
15/02/2021,03F,NHS Hull CCG,ALL,ALL,15530,E38000085,259778,5.9781813702469,4100,11430,26.4005151320026,1,1
15/02/2021,00L,NHS Northumberland CCG,ALL,ALL,19275,E38000130,322434,5.97796758406372,2510,16765,13.0220492866407,6,3
15/02/2021,72Q,NHS South East London CCG,ALL,ALL,107900,E38000244,1819271,5.93094706616002,45930,61970,42.5671918443003,4,3
15/02/2021,06A,NHS Wolverhampton CCG,ALL,ALL,15600,E38000210,263357,5.92351826607988,6620,8980,42.4358974358974,1,1
15/02/2021,07T,NHS City and Hackney CCG,ALL,ALL,17180,E38000035,290841,5.90700760896848,9280,7900,54.0162980209546,1,1
15/02/2021,00P,NHS Sunderland CCG,ALL,ALL,16390,E38000176,277705,5.9019463099332,3850,12540,23.489932885906,2,1
15/02/2021,01Y,NHS Tameside and Glossop CCG,ALL,ALL,15255,E38000182,260063,5.8658863429246,3765,11490,24.6804326450344,2,1
15/02/2021,12F,NHS Wirral CCG,ALL,ALL,18990,E38000208,324011,5.86091212952647,3315,15675,17.4565560821485,4,2
15/02/2021,99C,NHS North Tyneside CCG,ALL,ALL,12130,E38000127,207913,5.83417102345693,2380,9750,19.6207749381698,6,3
15/02/2021,05Y,NHS Walsall CCG,ALL,ALL,16655,E38000191,285478,5.83407477984293,5990,10665,35.9651756229361,2,1
15/02/2021,15E,NHS Birmingham and Solihull CCG,ALL,ALL,68175,E38000220,1180567,5.77476754813577,28670,39505,42.0535386872021,2,1
15/02/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",ALL,ALL,12770,E38000080,222412,5.74159667643832,4425,8345,34.6515270164448,1,1
15/02/2021,13T,NHS Newcastle Gateshead CCG,ALL,ALL,28840,E38000212,504875,5.71230502599653,8275,20565,28.6927877947295,3,2
15/02/2021,99F,NHS Castle Point and Rochford CCG,ALL,ALL,10125,E38000030,177744,5.69639481501485,1220,8905,12.0493827160494,9,5
15/02/2021,03L,NHS Rotherham CCG,ALL,ALL,15095,E38000141,265411,5.68740557098236,3635,11460,24.0808214640609,3,2
15/02/2021,06L,NHS Ipswich and East Suffolk CCG,ALL,ALL,23375,E38000086,411211,5.68442964803957,3770,19605,16.1283422459893,7,4
15/02/2021,08Y,NHS West London CCG,ALL,ALL,12885,E38000202,227412,5.66592791937101,4635,8250,35.9720605355064,5,3
15/02/2021,26A,NHS Norfolk and Waveney CCG,ALL,ALL,57685,E38000239,1026193,5.62126227717398,9555,48130,16.5640981190951,5,3
15/02/2021,10V,NHS South Eastern Hampshire CCG,ALL,ALL,12125,E38000154,217701,5.56956559685073,2015,10110,16.6185567010309,8,4
15/02/2021,05D,NHS East Staffordshire CCG,ALL,ALL,7220,E38000053,129944,5.55623961090932,1560,5660,21.606648199446,7,4
15/02/2021,01K,NHS Morecambe Bay CCG,ALL,ALL,18390,E38000228,332696,5.52756871137615,2515,15875,13.6759108210984,6,3
15/02/2021,02T,NHS Calderdale CCG,ALL,ALL,11675,E38000025,211455,5.52126930079686,3150,8525,26.9807280513919,4,2
15/02/2021,03H,NHS North East Lincolnshire CCG,ALL,ALL,8795,E38000119,159563,5.51192945733033,2030,6765,23.0812961910176,3,2
15/02/2021,ENG,ENGLAND,ALL,ALL,3084810,,56286961,5.48050551174721,817572,2267238,26.5031557859317,,
15/02/2021,02H,NHS Wigan Borough CCG,ALL,ALL,17925,E38000205,328662,5.45393139456341,3675,14250,20.5020920502092,4,2
15/02/2021,99E,NHS Basildon and Brentwood CCG,ALL,ALL,14350,E38000007,264220,5.43108016047233,3455,10895,24.0766550522648,7,4
15/02/2021,99G,NHS Southend CCG,ALL,ALL,9940,E38000168,183125,5.42798634812287,2690,7250,27.0623742454728,5,3
15/02/2021,03N,NHS Sheffield CCG,ALL,ALL,31740,E38000146,584853,5.42700473452303,9540,22200,30.0567107750473,4,2
15/02/2021,11N,NHS Kernow CCG,ALL,ALL,31010,E38000089,571802,5.42320593492153,4340,26670,13.9954853273138,4,2
15/02/2021,08W,NHS Waltham Forest CCG,ALL,ALL,15015,E38000192,276983,5.4209103085749,7120,7895,47.4192474192474,3,2
15/02/2021,10X,NHS Southampton CCG,ALL,ALL,13565,E38000167,252520,5.37185173451608,3320,10245,24.4747511979359,3,2
15/02/2021,06F,NHS Bedfordshire CCG,ALL,ALL,24755,E38000010,461940,5.35892107200069,5720,19035,23.1064431427994,9,5
15/02/2021,05V,NHS Stafford and Surrounds CCG,ALL,ALL,8395,E38000173,157308,5.33666437816259,1085,7310,12.9243597379393,9,5
15/02/2021,05A,NHS Coventry and Rugby CCG,ALL,ALL,25555,E38000038,480456,5.31890537322877,8210,17345,32.1267853648992,5,3
15/02/2021,93C,NHS North Central London CCG,ALL,ALL,80315,E38000240,1510806,5.3160366056264,34535,45780,42.999439706157,4,2
15/02/2021,03K,NHS North Lincolnshire CCG,ALL,ALL,9130,E38000122,172292,5.2991433148376,1965,7165,21.5224534501643,5,3
15/02/2021,71E,NHS Lincolnshire CCG,ALL,ALL,40320,E38000238,761224,5.29673263060545,8055,32265,19.9776785714286,6,3
15/02/2021,07K,NHS West Suffolk CCG,ALL,ALL,12250,E38000204,231706,5.28687215695752,2080,10170,16.9795918367347,8,4
15/02/2021,78H,NHS Northamptonshire CCG,ALL,ALL,38625,E38000242,736219,5.24640086713329,9895,28730,25.6181229773463,7,4
15/02/2021,02Y,NHS East Riding of Yorkshire CCG,ALL,ALL,16595,E38000052,318400,5.21199748743719,2455,14140,14.7936125338958,9,5
15/02/2021,07H,NHS West Essex CCG,ALL,ALL,16130,E38000197,310040,5.2025545090956,3300,12830,20.4587724736516,8,4
15/02/2021,02M,NHS Fylde and Wyre CCG,ALL,ALL,10110,E38000226,194337,5.20230321554825,1290,8820,12.7596439169139,7,4
15/02/2021,06T,NHS North East Essex CCG,ALL,ALL,17685,E38000117,341267,5.18215942355985,2865,14820,16.2001696352841,5,3
15/02/2021,05H,NHS Warwickshire North CCG,ALL,ALL,10105,E38000195,195147,5.17814775528192,2145,7960,21.2271152894607,5,3
15/02/2021,01A,NHS East Lancashire CCG,ALL,ALL,19805,E38000050,382746,5.17444989627586,4905,14900,24.7664731128503,3,2
15/02/2021,52R,NHS Nottingham and Nottinghamshire CCG,ALL,ALL,53885,E38000243,1043665,5.16305519491408,14965,38920,27.7721072654728,5,3
15/02/2021,02G,NHS West Lancashire CCG,ALL,ALL,5900,E38000200,114306,5.16158381887215,805,5095,13.6440677966102,8,4
15/02/2021,70F,NHS West Sussex CCG,ALL,ALL,44000,E38000248,857166,5.13319473707543,9110,34890,20.7045454545455,9,5
15/02/2021,09A,NHS Central London (Westminster) CCG,ALL,ALL,9730,E38000031,190034,5.12013639664481,3685,6045,37.8725590955807,7,4
15/02/2021,10R,NHS Portsmouth CCG,ALL,ALL,10990,E38000137,214905,5.11388753170005,3720,7270,33.8489535941765,3,2
15/02/2021,36L,NHS South West London CCG,ALL,ALL,76795,E38000245,1504810,5.1033020780032,27860,48935,36.2784035418973,8,4
15/02/2021,05C,NHS Dudley CCG,ALL,ALL,16395,E38000046,321596,5.09801116929315,3885,12510,23.6962488563586,4,3
15/02/2021,03R,NHS Wakefield CCG,ALL,ALL,17755,E38000190,348312,5.09744137439996,4075,13680,22.951281329203,3,2
15/02/2021,01H,NHS North Cumbria CCG,ALL,ALL,16240,E38000215,319371,5.08499519367757,3080,13160,18.9655172413793,5,3
15/02/2021,06H,NHS Cambridgeshire and Peterborough CCG,ALL,ALL,45335,E38000026,892627,5.07882911899371,10930,34405,24.1094077423624,8,4
15/02/2021,10L,NHS Isle of Wight CCG,ALL,ALL,7185,E38000087,141771,5.0680322491906,1370,5815,19.0675017397356,4,2
15/02/2021,10K,NHS Fareham and Gosport CCG,ALL,ALL,10090,E38000059,201071,5.01812792496183,1955,8135,19.3756194251734,9,5
15/02/2021,91Q,NHS Kent and Medway CCG,ALL,ALL,93315,E38000237,1860111,5.01663610397444,18780,74535,20.1253817714194,6,3
15/02/2021,15N,NHS Devon CCG,ALL,ALL,59855,E38000230,1200739,4.98484683182607,10640,49215,17.7762927073762,6,3
15/02/2021,08F,NHS Havering CCG,ALL,ALL,12920,E38000077,259552,4.97780791517692,3435,9485,26.5866873065016,8,4
15/02/2021,02E,NHS Warrington CCG,ALL,ALL,10450,E38000194,210014,4.97585875227366,2150,8300,20.5741626794258,7,4
15/02/2021,03A,NHS Greater Huddersfield CCG,ALL,ALL,12260,E38000064,246604,4.97153330846215,2725,9535,22.2267536704731,5,3
15/02/2021,02A,NHS Trafford CCG,ALL,ALL,11760,E38000187,237354,4.95462473773351,2575,9185,21.8962585034014,9,5
15/02/2021,01W,NHS Stockport CCG,ALL,ALL,14530,E38000174,293423,4.95189538652389,2855,11675,19.6490020646937,7,4
15/02/2021,97R,NHS East Sussex CCG,ALL,ALL,27505,E38000235,557229,4.93603168535737,5435,22070,19.7600436284312,6,4
15/02/2021,11J,NHS Dorset CCG,ALL,ALL,38135,E38000045,773839,4.92802766466927,6800,31335,17.8313884882654,8,4
15/02/2021,15D,NHS East Berkshire CCG,ALL,ALL,21430,E38000224,436701,4.90724775074937,8360,13070,39.0107326178255,9,5
15/02/2021,04Y,NHS Cannock Chase CCG,ALL,ALL,6655,E38000028,137595,4.83665830880483,1220,5435,18.3320811419985,6,3
15/02/2021,11M,NHS Gloucestershire CCG,ALL,ALL,30640,E38000062,637070,4.80951857723641,5530,25110,18.0483028720627,9,5
15/02/2021,15M,NHS Derby and Derbyshire CCG,ALL,ALL,49025,E38000229,1026426,4.77628197259228,12310,36715,25.1096379398266,6,3
15/02/2021,27D,NHS Cheshire CCG,ALL,ALL,34705,E38000233,727223,4.77226380353757,5730,28975,16.5105892522691,8,5
15/02/2021,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,ALL,ALL,10815,E38000153,226837,4.76774071249399,2070,8745,19.1400832177531,8,4
15/02/2021,06Q,NHS Mid Essex CCG,ALL,ALL,18810,E38000106,395918,4.75098378957259,3455,15355,18.367889420521,9,5
15/02/2021,11X,NHS Somerset CCG,ALL,ALL,26605,E38000150,562225,4.73209124460848,4325,22280,16.2563427927081,6,3
15/02/2021,10J,NHS North Hampshire CCG,ALL,ALL,10630,E38000120,225387,4.71633235279763,1770,8860,16.650987770461,10,5
15/02/2021,06K,NHS East and North Hertfordshire CCG,ALL,ALL,26825,E38000049,571713,4.6920395373203,5940,20885,22.143522833178,9,5
15/02/2021,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",ALL,ALL,42955,E38000231,921917,4.65931314858062,9045,33910,21.0569200325922,9,5
15/02/2021,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",ALL,ALL,44775,E38000222,963522,4.64701376823778,10850,33925,24.2322724734785,7,4
15/02/2021,05X,NHS Telford and Wrekin CCG,ALL,ALL,8350,E38000183,179854,4.64265459761807,2355,5995,28.2035928143713,4,2
15/02/2021,05R,NHS South Warwickshire CCG,ALL,ALL,12490,E38000164,273851,4.56087434407762,2010,10480,16.0928742994396,10,5
15/02/2021,42D,NHS North Yorkshire CCG,ALL,ALL,19335,E38000241,428231,4.51508648369688,3205,16130,16.5761572278252,9,5
15/02/2021,01E,NHS Greater Preston CCG,ALL,ALL,9190,E38000227,203825,4.50876977799583,2540,6650,27.6387377584331,5,3
15/02/2021,99M,NHS North East Hampshire and Farnham CCG,ALL,ALL,9495,E38000118,211709,4.4849297856964,2305,7190,24.275934702475,10,5
15/02/2021,09D,NHS Brighton and Hove CCG,ALL,ALL,12955,E38000021,290885,4.45365006789625,3400,9555,26.2446931686608,6,3
15/02/2021,04V,NHS West Leicestershire CCG,ALL,ALL,18135,E38000201,407490,4.45041596112788,3655,14480,20.1543975737524,10,5
15/02/2021,05G,NHS North Staffordshire CCG,ALL,ALL,9770,E38000126,219600,4.44899817850638,1835,7935,18.7819856704197,7,4
15/02/2021,03Q,NHS Vale of York CCG,ALL,ALL,16125,E38000188,366072,4.40487117288402,2470,13655,15.3178294573643,10,5
15/02/2021,18C,NHS Herefordshire and Worcestershire CCG,ALL,ALL,34715,E38000236,788587,4.40217756569662,6700,28015,19.3000144029958,7,4
15/02/2021,92A,NHS Surrey Heartlands CCG,ALL,ALL,46055,E38000246,1049170,4.38966039821954,9160,36895,19.8892628379112,10,5
15/02/2021,14Y,NHS Buckinghamshire CCG,ALL,ALL,23850,E38000223,546626,4.36312945231292,6045,17805,25.3459119496855,10,5
15/02/2021,06N,NHS Herts Valleys CCG,ALL,ALL,26065,E38000079,598034,4.3584478474468,6700,19365,25.7049683483599,10,5
15/02/2021,03W,NHS East Leicestershire and Rutland CCG,ALL,ALL,14590,E38000051,338592,4.30902088649466,2480,12110,16.9979437971213,10,5
15/02/2021,11A,NHS West Hampshire CCG,ALL,ALL,24320,E38000198,570799,4.26069421985673,3425,20895,14.0830592105263,10,5
15/02/2021,10C,NHS Surrey Heath CCG,ALL,ALL,4090,E38000178,96564,4.23553291081563,935,3155,22.8606356968215,10,5
15/02/2021,05N,NHS Shropshire CCG,ALL,ALL,13590,E38000147,323136,4.20565953654189,2000,11590,14.7167034584253,7,4
15/02/2021,00X,NHS Chorley and South Ribble CCG,ALL,ALL,7485,E38000034,178547,4.19217348933334,1290,6195,17.2344689378758,8,4
15/02/2021,10Q,NHS Oxfordshire CCG,ALL,ALL,27425,E38000136,676171,4.0559266812685,6320,21105,23.0446672743847,10,5
15/02/2021,15A,NHS Berkshire West CCG,ALL,ALL,19420,E38000221,491349,3.95238415057322,5250,14170,27.0339855818744,10,5
20/03/2021,07Y,NHS Hounslow CCG,ALL,ALL,29535,E38000084,271523,10.8775315534964,8875,20660,30.0490942949044,4,2
20/03/2021,07W,NHS Ealing CCG,ALL,ALL,35615,E38000048,341806,10.4196532536,15275,20340,42.8892320651411,4,2
20/03/2021,99A,NHS Liverpool CCG,ALL,ALL,51455,E38000101,498042,10.3314579894868,6910,44545,13.429209989311,1,1
20/03/2021,01T,NHS South Sefton CCG,ALL,ALL,16285,E38000161,160226,10.1637686767441,2905,13380,17.8385016886706,3,2
20/03/2021,07P,NHS Brent CCG,ALL,ALL,33455,E38000020,329771,10.1449187466454,16235,17220,48.5278732625915,3,2
20/03/2021,08M,NHS Newham CCG,ALL,ALL,33825,E38000113,353134,9.57851693691347,21770,12055,64.3606799704361,1,1
20/03/2021,01V,NHS Southport and Formby CCG,ALL,ALL,10865,E38000170,116184,9.35154582386559,2255,8610,20.7547169811321,6,4
20/03/2021,06P,NHS Luton CCG,ALL,ALL,19270,E38000102,213052,9.04474025120628,9255,10015,48.0280228334198,3,2
20/03/2021,08E,NHS Harrow CCG,ALL,ALL,21750,E38000074,251160,8.65981844242714,10405,11345,47.8390804597701,8,4
20/03/2021,01J,NHS Knowsley CCG,ALL,ALL,13050,E38000091,150862,8.65028966870385,3650,9400,27.9693486590038,1,1
20/03/2021,01X,NHS St Helens CCG,ALL,ALL,15555,E38000172,180585,8.61367223191295,3055,12500,19.6399871423979,2,1
20/03/2021,00T,NHS Bolton CCG,ALL,ALL,24745,E38000016,287550,8.60545992001391,8530,16215,34.4716104263488,3,2
20/03/2021,04C,NHS Leicester City CCG,ALL,ALL,29560,E38000097,354224,8.34500203261213,15795,13765,53.4336941813261,2,1
20/03/2021,02Q,NHS Bassetlaw CCG,ALL,ALL,9730,E38000008,117459,8.28374156088507,2705,7025,27.8006166495375,5,3
20/03/2021,07L,NHS Barking and Dagenham CCG,ALL,ALL,17615,E38000004,212906,8.27360431364076,9515,8100,54.0164632415555,1,1
20/03/2021,36J,NHS Bradford District and Craven CCG,ALL,ALL,48780,E38000232,590901,8.25518995567786,20760,28020,42.5584255842558,2,1
20/03/2021,00R,NHS Blackpool CCG,ALL,ALL,11440,E38000015,139446,8.20389254621861,4520,6920,39.5104895104895,1,1
20/03/2021,05L,NHS Sandwell and West Birmingham CCG,ALL,ALL,41385,E38000144,506073,8.17767397193686,23870,17515,57.6779026217229,1,1
20/03/2021,08G,NHS Hillingdon CCG,ALL,ALL,24565,E38000082,306870,8.00501841170528,9645,14920,39.263179320171,6,3
20/03/2021,08V,NHS Tower Hamlets CCG,ALL,ALL,25915,E38000186,324745,7.98010746893717,17715,8200,68.358093768088,2,1
20/03/2021,08C,NHS Hammersmith and Fulham CCG,ALL,ALL,14640,E38000070,185143,7.90740130601751,6145,8495,41.974043715847,4,2
20/03/2021,00N,NHS South Tyneside CCG,ALL,ALL,11745,E38000163,150976,7.77938215345485,4415,7330,37.5904640272456,2,1
20/03/2021,06A,NHS Wolverhampton CCG,ALL,ALL,20160,E38000210,263357,7.65500822078016,11105,9055,55.0843253968254,1,1
20/03/2021,05W,NHS Stoke on Trent CCG,ALL,ALL,20125,E38000175,264651,7.60435441392627,8125,12000,40.3726708074534,1,1
20/03/2021,03J,NHS North Kirklees CCG,ALL,ALL,14595,E38000121,193183,7.55501260462877,5840,8755,40.0137033230558,2,2
20/03/2021,16C,NHS Tees Valley CCG,ALL,ALL,51015,E38000247,675944,7.54722284686305,17715,33300,34.725080858571,3,2
20/03/2021,08N,NHS Redbridge CCG,ALL,ALL,22715,E38000138,305222,7.44212409328292,13235,9480,58.2654633502091,7,4
20/03/2021,00P,NHS Sunderland CCG,ALL,ALL,20590,E38000176,277705,7.41434255775013,7915,12675,38.4409907722195,2,1
20/03/2021,00Y,NHS Oldham CCG,ALL,ALL,17570,E38000135,237110,7.41006284003205,7470,10100,42.5156516789983,2,1
20/03/2021,02X,NHS Doncaster CCG,ALL,ALL,23085,E38000044,311890,7.40164801692905,7195,15890,31.1674247346762,2,1
20/03/2021,07G,NHS Thurrock CCG,ALL,ALL,12895,E38000185,174341,7.3964242490292,3030,9865,23.4974796432726,5,3
20/03/2021,12F,NHS Wirral CCG,ALL,ALL,23695,E38000208,324011,7.31302332328224,7900,15795,33.3403671660688,4,2
20/03/2021,01F,NHS Halton CCG,ALL,ALL,9440,E38000068,129410,7.29464492697628,2950,6490,31.25,2,1
20/03/2021,00Q,NHS Blackburn with Darwen CCG,ALL,ALL,10905,E38000014,149696,7.28476378794357,5130,5775,47.0426409903714,1,1
20/03/2021,84H,NHS County Durham CCG,ALL,ALL,38615,E38000234,530094,7.28455707855588,12090,26525,31.3090767836333,3,2
20/03/2021,04F,NHS Milton Keynes CCG,ALL,ALL,20060,E38000107,275882,7.27122465401875,5540,14520,27.617148554337,8,4
20/03/2021,00V,NHS Bury CCG,ALL,ALL,13860,E38000024,190990,7.25692444630609,4110,9750,29.6536796536797,5,3
20/03/2021,15E,NHS Birmingham and Solihull CCG,ALL,ALL,85120,E38000220,1180567,7.21009481037502,44945,40175,52.8019266917293,2,1
20/03/2021,07T,NHS City and Hackney CCG,ALL,ALL,20965,E38000035,290841,7.20840596752177,12940,8025,61.7219174815168,1,1
20/03/2021,26A,NHS Norfolk and Waveney CCG,ALL,ALL,73835,E38000239,1026193,7.19504030918161,24885,48950,33.7035281370624,5,3
20/03/2021,01Y,NHS Tameside and Glossop CCG,ALL,ALL,18665,E38000182,260063,7.1771070855908,6935,11730,37.1551031342084,2,1
20/03/2021,03F,NHS Hull CCG,ALL,ALL,18625,E38000085,259778,7.16958325955239,6745,11880,36.2147651006711,1,1
20/03/2021,08Y,NHS West London CCG,ALL,ALL,16170,E38000202,227412,7.11044272070076,7670,8500,47.4335188620903,5,3
20/03/2021,06L,NHS Ipswich and East Suffolk CCG,ALL,ALL,29235,E38000086,411211,7.10948880258553,9420,19815,32.2216521292971,7,4
20/03/2021,72Q,NHS South East London CCG,ALL,ALL,129155,E38000244,1819271,7.09927218099997,66685,62470,51.631760288026,4,3
20/03/2021,01G,NHS Salford CCG,ALL,ALL,18340,E38000143,258834,7.08562244527381,6460,11880,35.2235550708833,1,1
20/03/2021,05Y,NHS Walsall CCG,ALL,ALL,20210,E38000191,285478,7.07935462627593,9445,10765,46.7342899554676,2,1
20/03/2021,14L,NHS Manchester CCG,ALL,ALL,38995,E38000217,552858,7.05334823770299,19985,19010,51.2501602769586,1,1
20/03/2021,02P,NHS Barnsley CCG,ALL,ALL,17355,E38000006,246866,7.03012970599435,4800,12555,27.6577355229041,2,1
20/03/2021,99G,NHS Southend CCG,ALL,ALL,12865,E38000168,183125,7.02525597269625,5570,7295,43.2957636999611,5,3
20/03/2021,99C,NHS North Tyneside CCG,ALL,ALL,14600,E38000127,207913,7.02216792600751,4760,9840,32.6027397260274,6,3
20/03/2021,01D,"NHS Heywood, Middleton and Rochdale CCG",ALL,ALL,15595,E38000080,222412,7.01176195529018,7065,8530,45.3029817249118,1,1
20/03/2021,01K,NHS Morecambe Bay CCG,ALL,ALL,23295,E38000228,332696,7.00188760910862,6795,16500,29.1693496458467,6,3
20/03/2021,10V,NHS South Eastern Hampshire CCG,ALL,ALL,15135,E38000154,217701,6.95219590171841,4905,10230,32.408325074331,8,4
20/03/2021,15F,NHS Leeds CCG,ALL,ALL,55110,E38000225,793139,6.94834070698831,17400,37710,31.5732172019597,4,2
20/03/2021,13T,NHS Newcastle Gateshead CCG,ALL,ALL,34995,E38000212,504875,6.93141866798713,14070,20925,40.2057436776682,3,2
20/03/2021,97R,NHS East Sussex CCG,ALL,ALL,38590,E38000235,557229,6.92533949238105,16145,22445,41.8372635397771,6,4
20/03/2021,03H,NHS North East Lincolnshire CCG,ALL,ALL,11050,E38000119,159563,6.92516435514499,4170,6880,37.737556561086,3,2
20/03/2021,02Y,NHS East Riding of Yorkshire CCG,ALL,ALL,21960,E38000052,318400,6.89698492462312,7615,14345,34.6766848816029,9,5
20/03/2021,99F,NHS Castle Point and Rochford CCG,ALL,ALL,12240,E38000030,177744,6.88630839859573,3255,8985,26.593137254902,9,5
20/03/2021,00L,NHS Northumberland CCG,ALL,ALL,22120,E38000130,322434,6.86031870088142,5165,16955,23.3499095840868,6,3
20/03/2021,02M,NHS Fylde and Wyre CCG,ALL,ALL,13325,E38000226,194337,6.85664592949361,4385,8940,32.9080675422139,7,4
20/03/2021,71E,NHS Lincolnshire CCG,ALL,ALL,52120,E38000238,761224,6.84686767626875,18835,33285,36.1377590176516,6,3
20/03/2021,70F,NHS West Sussex CCG,ALL,ALL,58205,E38000248,857166,6.79039999253353,22740,35465,39.0688085216047,9,5
20/03/2021,11J,NHS Dorset CCG,ALL,ALL,52475,E38000045,773839,6.78112630663484,20410,32065,38.8947117675083,8,4
20/03/2021,ENG,ENGLAND,ALL,ALL,3803374,,56286961,6.75711378342135,1508223,2295151,39.6548695973628,,
20/03/2021,02T,NHS Calderdale CCG,ALL,ALL,14270,E38000025,211455,6.7484807642288,5670,8600,39.7337070777856,4,2
20/03/2021,03L,NHS Rotherham CCG,ALL,ALL,17900,E38000141,265411,6.74425702024407,6315,11585,35.2793296089386,3,2
20/03/2021,03N,NHS Sheffield CCG,ALL,ALL,39365,E38000146,584853,6.73075114601447,16845,22520,42.7918201447987,4,2
20/03/2021,08W,NHS Waltham Forest CCG,ALL,ALL,18575,E38000192,276983,6.7061877443742,10600,7975,57.0659488559892,3,2
20/03/2021,05D,NHS East Staffordshire CCG,ALL,ALL,8710,E38000053,129944,6.70288739764822,2960,5750,33.98392652124,7,4
20/03/2021,15N,NHS Devon CCG,ALL,ALL,80205,E38000230,1200739,6.6796364572151,30130,50075,37.5662365189203,6,3
20/03/2021,03K,NHS North Lincolnshire CCG,ALL,ALL,11450,E38000122,172292,6.64569451860795,4180,7270,36.5065502183406,5,3
20/03/2021,07K,NHS West Suffolk CCG,ALL,ALL,15380,E38000204,231706,6.63772194073524,5075,10305,32.9973992197659,8,4
20/03/2021,93C,NHS North Central London CCG,ALL,ALL,99880,E38000240,1510806,6.61104072925313,53680,46200,53.7444933920705,4,2
